,measurement,timestamp_pulse_id,imageid,separation_um,pixis_profile_avg_width,crop_px,shiftx_um,shiftx_um_range_0,shiftx_um_range_1,shiftx_um_do_fit,wavelength_nm,wavelength_nm_range_0,wavelength_nm_range_1,wavelength_nm_do_fit,z_mm,z_mm_range_0,z_mm_range_1,z_mm_do_fit,d_um,d_um_range_0,d_um_range_1,d_um_do_fit,gamma,gamma_range_0,gamma_range_1,gamma_do_fit,w1_um,w1_um_range_0,w1_um_range_1,w1_um_do_fit,w2_um,w2_um_range_0,w2_um_range_1,w2_um_do_fit,I_Airy1,I_Airy1_range_0,I_Airy1_range_1,I_Airy1_do_fit,I_Airy2,I_Airy2_range_0,I_Airy2_range_1,I_Airy2_do_fit,x1_um,x1_um_range_0,x1_um_range_1,x1_um_do_fit,x2_um,x2_um_range_0,x2_um_range_1,x2_um_do_fit,normfactor,normfactor_range_0,normfactor_range_1,normfactor_do_fit,mod_sigma_um,mod_sigma_um_range_0,mod_sigma_um_range_1,mod_sigma_um_do_fit,mod_shiftx_um,mod_shiftx_um_range_0,mod_shiftx_um_range_1,mod_shiftx_um_do_fit,shiftx_um_fit,wavelength_nm_fit,z_mm_fit,d_um_fit,d_um_at_detector,gamma_fit,w1_um_fit,w2_um_fit,I_Airy1_fit,I_Airy2_fit,x1_um_fit,x2_um_fit,chi2distance_fitting,mod_sigma_um_fit,mod_shiftx_um_fit,gamma_fit_v2,xi_um_fit_v2,xi_um_fit
831,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0707um (1b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg1ab),1545629957,36,707.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,707.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-3535.0,-4535.0,0.0,True,3535.0,0.0,4535.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,19.056142320985145,13.466272084874984,,,7517.617120883514,0.4438959404572818,9.776295510334728,11.895413435766738,1.0,0.3529651175892948,-3379.22823607165,4138.388884811864,0.2263445159616808,4569.049963183222,3562.861887017272,0.3275236803530101,473.1887329415485,554.7307634777075
832,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669678,60,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-5.039922594656218,13.49529911140291,,,13807.683152083002,0.1580886350371187,10.394645750418755,11.12863836335324,1.0,0.9210537579564296,-6805.206574317029,7002.476577765973,0.1253924519268938,10017.727313910338,9999.99999879585,0.0960552825621803,616.73095976206,695.0486974048422
833,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668778,39,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,18.449516774721133,13.439727181851604,,,14562.786155565678,0.1759087745524778,9.219440478355304,11.263770046573978,1.0,0.4179080661816812,-7674.999997992771,6887.786157572908,0.5317756982141374,17248.678179192357,-9999.9998634613,0.1486965806364008,683.789147052566,716.0900724069211
834,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669118,44,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,42.96518630938567,13.416874132646592,,,13394.508778791387,0.256221199715355,10.853944001267356,10.920197898348352,1.0,1.1972513397105935,-6446.955807817601,6947.552970973786,0.0515318390084321,3229.793125785486,3301.265079137065,0.1519675985007249,687.7263777675284,808.9530062576608
835,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668818,41,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,54.0171226483169,13.40384674277716,,,13300.347704289728,0.2538868057876532,10.60193968813241,11.504937597863837,1.0,0.5591676687615621,-6614.565588488347,6685.782115801379,0.0570149300589381,14015.680114763432,9999.999985291914,0.1968332562372281,740.4340190859042,806.2479904944651
836,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668218,23,1335.0,200.0,,-962.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-911.7887182704758,13.4,,,12641.12546136713,0.4153032999990624,11.839061855752298,12.676710875615369,1.0,0.817169959812283,-5198.802844511136,7442.322616855994,0.1900188735771542,2981.6888228550497,6609.50798252887,0.0355923548817301,516.8656800308302,1007.0117598078684
837,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669158,46,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-0.0176521939265512,13.50656976350511,,,14699.111821587485,0.1380852601812437,9.20674707970782,11.012304978765886,1.0,0.4533160739318966,-7674.997810567287,7024.114011020198,0.5215463220317126,64461.71695448172,9953.873087661246,0.1364487770911217,668.8715907197503,670.8824013350409
838,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668698,35,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-2.332220830985989,13.490288380562474,,,13517.91656304332,0.1626455733703661,10.107503560890644,11.868166990969703,1.0,0.3984294068251861,-6893.888311952787,6624.028251090534,0.0692576751872258,8248.196353532669,9999.9986938423,0.0779941166811274,591.017940087178,700.4652634406236
839,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669238,50,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-8.394387957918752,13.472867121642452,,,14207.54395441372,0.208081388819876,9.426686019178668,11.618127052183954,1.0,0.3891687679865993,-7478.701139459549,6728.842814954171,0.2186629112622338,16770.645244019754,9999.999914119802,0.1741913472323855,714.0771556656679,753.425840543712
840,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669718,62,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,24.64423548566174,13.434251002167525,,,13539.909791430591,0.2833997234090911,10.62026949169315,10.898139532952277,1.0,0.8271204373448819,-6531.359341638688,7008.550449791903,0.0439317421531481,9945.746239749193,9999.99976631516,0.1709529761234954,710.2738520879996,840.6717906693602
841,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668258,25,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-1.489490440239706,13.48538748192442,,,13518.111221452738,0.173572629548898,10.15449989150272,12.681481945018426,1.0,0.3718514755821508,-7039.53680252341,6478.574418929328,0.2640876857586043,11494.302150702966,9999.999951076956,0.1188841363273075,646.8694585593882,713.3513026276099
842,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669598,56,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,53.68323082864868,13.40000000010546,,,13612.804641432638,0.1766826767366002,10.68700487927213,10.693925138978235,1.0,1.0829720625604509,-6491.684328805409,7121.1203126272285,0.0586846140149199,13201.707747278771,9999.999986013132,0.132617501986031,664.1402742435106,716.9962413352457
843,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668618,31,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,103.01686846770532,13.42063141961285,,,13578.499738183333,0.2209382405721287,10.70092243766461,10.919306834639816,1.0,0.9488678494137286,-6574.435214809593,7004.064523373739,0.1071277745688745,2202.1855395207863,5721.631781944743,0.0075584327675134,427.1003430569336,768.238719514308
844,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669218,49,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,41.27507022362283,13.43921203658742,,,13460.47788624322,0.3116448572662054,10.545097696592906,11.042374353229762,1.0,0.930058973148698,-6555.196171720067,6905.281714523154,0.0573290734451104,9846.050468256724,9999.99614258999,0.1860669879077215,727.9451438012296,874.2533189418333
845,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669658,59,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,18.167899545579985,13.437792104895372,,,13660.586944257828,0.1036618859942629,10.17285773384375,11.16796691498628,1.0,0.6121850439191119,-6784.653810066851,6875.9331341909765,0.0499197039353955,13587.052002377017,9999.990771241532,0.0790666219744831,592.6063260968289,627.0134192065786
846,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669278,52,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,49.2141630734443,13.408997147483351,,,13471.57708584671,0.1860287603433581,10.132325821837814,11.325727721135902,1.0,0.603762425227989,-6770.142382168896,6701.434703677814,0.04699308738888,2918.2631216488644,3695.6800646945794,0.0834310407952643,598.9818358515101,727.9006760108225
847,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668798,40,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,24.074431497100026,13.42271289142113,,,13552.820580760144,0.3504939417175639,10.926730689283673,10.6379520325875,1.0,1.2721808555944607,-6413.6250066630255,7139.195574097117,0.0444734398444825,8792.62973692262,9999.999360829335,0.1835706241165578,725.0391473377688,921.9350066618404
848,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669578,55,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-48.9269765078559,13.424302875265868,,,14134.184761491231,0.1412420185412604,9.935551500282305,10.606335748774493,1.0,0.7153353317688078,-6874.717331428565,7259.467430062668,0.264752125106462,2079.709064152892,-5363.440711289042,0.0050784915949688,410.71125928268464,674.7451047820533
849,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669618,57,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,39.97401852576263,13.413886244446063,,,13406.48063757424,0.1614874748878069,10.21144259170663,12.044245027961423,1.0,0.3970225560644252,-6882.371938936809,6524.108698637431,0.0312794212751282,6578.450071356688,4889.620978699206,0.1225104174242527,651.4816749085228,699.0913099165308
850,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668298,27,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-116.79755621677124,13.40014209975071,,,13073.042124777374,0.9999999999998548,10.934080623896095,12.696817256864486,1.0,0.5279120712776679,-6435.237026031505,6637.805098745868,0.1581916011290123,1500.000006272568,-8867.271125118106,2.579721663879816e-08,225.83047028994483,22220721.863526523
851,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545669078,42,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-6.82323417183261,13.510030376027428,,,13421.960884641045,0.1406800726291006,10.319621005216112,11.48003114234382,1.0,0.4701263386817679,-6642.237306506254,6779.723578134789,0.1226421592583417,1500.0000000866708,-2292.7306015885606,0.0437438908749723,533.6241780513178,674.0590009047463
852,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668738,37,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,31.900198093754625,13.46134482913816,,,13759.22964734817,0.2437209118776532,10.344590122103645,10.963758638607652,1.0,0.7412335197832343,-6736.481275791456,7022.748371556713,0.0453339001596811,1742.4812848651725,4742.67114038468,0.0060011353266201,417.3584479180508,794.4932528939257
853,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668758,38,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,49.49539666030046,13.400000000060864,,,14134.252904521343,0.1950143079857856,9.79339638150742,10.928836741203286,1.0,0.575624365833526,-7107.66076360631,7026.592140915033,0.0861539705183964,1985.1864983525768,3868.771309736632,0.0291986676215907,502.1755871050855,738.3284123865942
854,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668178,21,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,-2.8392098329463806,13.498671935292446,,,13532.3691998317,0.1371740574425387,10.619738904545514,12.591379937117596,1.0,0.4060345086714504,-6894.178916554105,6638.190283277595,0.1423642492710977,99999.8576225052,-9999.051424484856,0.1364900264987705,668.9223479112693,669.7634950954583
855,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668278,26,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,14.312011344754865,13.41989276155199,,,13460.42164510696,0.1249027781499659,10.486895001409886,12.410206801450498,1.0,0.4138119853252759,-6884.212381643395,6576.209263463565,0.108143937135813,27975.23642337368,-9999.99790367818,0.11717250126785,644.6781235498562,654.5030487210553
856,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668718,36,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,8.348931947948586,13.535123948944252,,,13436.144096411086,0.2475840753216162,10.526514374967244,11.2248081298702,1.0,0.5576352707449996,-6569.958201528207,6866.185894882879,0.2857822795402864,11713.932325951926,9999.99999201624,0.1719771793367829,711.4778615070221,798.9558337742134
857,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 1335um (4b) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545668238,24,1335.0,200.0,,0.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,1335.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-6675.0,-7675.0,0.0,True,6675.0,0.0,7675.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,10.882935313200504,13.47889502686863,,,14109.585765900623,0.3082779484199615,9.628496712652682,11.930775216191874,1.0,0.3733095846215385,-7379.7738484168385,6729.811917483786,0.198715671084352,7734.627747276395,9999.99884647648,0.1336498800754631,665.4185434443696,870.2089056183663
858,2017-11-24T2020 13.5nm 68uJ 7Und. KOAS=1.5mm 0215um (3c) ap5=7.0 ap7=50.0 2017-11-24T1309 13.5nm 68uJ 7Und. KOAS=PMMA (bg4ab),1545644649,9,215.0,200.0,,338.0,-1500.0,1500.0,True,13.5,13.4,13.6,True,5781.0,5770.0,5790.0,False,215.0,50.0,1337.0,False,0.8,0.01,1.0,True,11.0,8.0,15.0,True,11.0,8.0,15.0,True,1.0,0.2,1.5,False,0.8,0.2,5.5,True,-1075.0,-2075.0,0.0,True,1075.0,0.0,2075.0,True,1.0,0.1,1.5,False,3000.0,1500.0,100000.0,True,3000.0,-10000.0,10000.0,True,324.8620296556692,13.439226223523356,,,2208.08493613277,0.9764605016781588,11.44494201357534,12.156143371306072,1.0,0.6432206888445435,-1256.8990243845824,951.1859117481876,0.0300421368949924,14417.727052474327,-1790.873726411526,0.9689566037803834,856.0988775526142,985.0168616024238
