,measurement,timestamp_pulse_id,imageid,separation_um,balance,snr_db,pixis_profile_avg_width,crop_px,xi_um_guess,sigma_x_F_gamma_um_multiplier,xatol,chi2distance_deconvmethod_2d_v3,xi_x_um_v3,xi_y_um_v3
2060,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549574613,44,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,263.3443229089368,524.5773090851958,668.8739732515687
2061,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549572973,10,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,90.2046179258722,567.5360154145385,1577.907409400048
2062,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0322um (4a#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg3ab) ap5=7.0 ap7=3.0,1549574733,50,322.0,,26.8,200.0,50.0,800.0,1.2,5.0,36.007355140929185,560.7184488986344,1420.7489732136469
2063,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540393,7,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,206.70643098083707,945.2893288923176,1577.9074094297737
2064,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541273,27,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,28.889707463404505,977.16537184239,1532.2527520321098
2065,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541193,23,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,64.00846683445036,958.5347361435158,1532.2527520325584
2066,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540753,13,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,113.20854235159442,952.9228703519044,1455.598538786562
2067,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541313,29,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,73.71562457901135,1034.1200637136617,1542.607742388516
2068,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541793,41,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,68.79238725548808,902.8365941377584,1542.60774234752
2069,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542193,49,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,109.19953545044076,1040.6948204119485,1577.907409387815
2070,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540893,20,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,76.9667765251277,987.4044287319962,1577.9074094078985
2071,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540413,8,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,294.21994784300995,1001.0898798855944,1577.9074093755223
2072,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540313,3,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,59.76124909268156,890.3452447774171,1577.907409400048
2073,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542173,48,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,27.87526613683073,998.8644350626058,1455.5985387871626
2074,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541353,31,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,38.33447148631563,949.4143674196034,1542.6077423469476
2075,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541153,21,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,105.60827232721816,1119.5313050760287,1577.9074094078985
2076,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541813,42,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,55.133930359274366,972.6302379603188,1577.90740937857
2077,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540353,5,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,151.51585736531123,932.521935365406,1577.907409400048
2078,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542213,50,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,65.2788179605547,923.1503944237498,1542.6077423418192
2079,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540713,11,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,44.06131263124709,949.0741647986084,1532.2527520323058
2080,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540773,14,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,87.21332073056831,856.0673224448727,1555.7618692136728
2081,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541233,25,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,26.734258287167727,1019.2833544048472,1532.2527520070244
2082,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540253,0,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,17.446350697098698,983.8002943389148,1577.9074093843972
2083,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541253,26,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,48.99750853050502,979.0141716439352,1577.9074093613267
2084,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541733,38,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,22.938227846977,976.097815918812,1577.9074093843972
2085,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542093,44,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,56.25376484288032,981.0407239672094,1577.9074093547226
2086,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540273,1,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,44.33589530116528,998.5435387062448,1532.2527520325584
2087,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541753,39,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,17.035913391470714,993.1421629145908,1532.2527520339047
2088,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541713,37,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,136.63488058026226,992.2272455362964,1577.9074093461957
2089,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541173,22,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,53.71851003681703,994.8065453994492,1577.9074093579704
2090,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541613,32,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,37.16869115509859,1029.146929271987,1542.607742326708
2091,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540833,17,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,212.88585413495667,925.3422841263836,1542.607742346203
2092,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542233,51,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,17.954821434384545,968.6383973949104,1532.2527520325584
2093,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540433,9,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,157.732637352494,927.4436558679096,1542.607742346203
2094,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540333,4,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,27.138824190926822,1078.5654941734108,1577.9074093674392
2095,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541693,36,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,48.44274538423456,1054.5931100419737,1577.9074093547226
2096,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540293,2,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,21.48750675969289,939.6228872172212,1542.6077423409502
2097,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542153,47,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,52.49034876297893,936.7066611901872,1577.9074093579704
2098,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542273,53,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,56.74334773488922,1028.3223533408352,1542.6077423569377
2099,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540813,16,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,32.81334514629113,1090.601612224879,1577.9074094078985
2100,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541653,34,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,24.24262408661816,1040.6373141687975,1577.907409387815
2101,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540793,15,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,32.392253719540015,937.3759356599396,1577.9074093695774
2102,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541333,30,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,22.257795006908506,1042.813215731932,1542.607742326708
2103,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542253,52,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,61.63664024505936,1007.0563564375556,870.8613613811192
2104,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540693,10,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,40.7879672717338,969.9636526354632,1542.6077423229506
2105,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541773,40,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,44.808790253512,1018.985261571193,1542.6077423621082
2106,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540733,12,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,22.040947804040943,968.650346324008,1532.2527520070244
2107,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542133,46,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,32.4964145117456,973.6023153416596,1577.907409383573
2108,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541673,35,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,18.678874776071822,999.1679977149482,1577.9074094078985
2109,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549540853,18,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,51.23617835508705,993.2640238292014,1577.9074094078985
2110,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541293,28,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,29.90635008422398,941.4805339788976,1532.252752020628
2111,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549541633,33,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,22.57263029653098,1046.8121548333472,1532.2527520325584
2112,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0707um (1b#1) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm (bg1cd) ap5=7.0 ap7=50.0,1549542113,45,707.0,,26.8,200.0,50.0,800.0,1.2,5.0,26.49872762412815,1032.7984955685931,1553.9583997034615
2113,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517632,19,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,394.8736661117626,773.4876228513938,1577.9074217708517
2114,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549518072,29,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,35.68970167918445,893.0177528265428,1532.2527603130989
2115,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549516823,1,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,1718.4901659583256,912.1622919238222,681.0536182688056
2116,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517652,20,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,317.3885176338263,932.6595507745478,1577.9074217802824
2117,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517732,24,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,57.02966153502635,890.1746685039876,1577.9074217873006
2118,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517532,14,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,77.99273670612577,941.717493319645,1577.907421739806
2119,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519512,64,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,73.33942730445693,859.8890471915864,716.1777822652465
2120,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519432,60,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,158.69852904740512,938.2793898667372,1542.6077514552785
2121,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519852,69,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,75.39843050271003,899.0386576852895,870.8613613455163
2122,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549517712,23,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,33.6560395126429,972.92471135062,1577.9074218011665
2123,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519472,62,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,250.24862399517724,920.8162375188156,779.7961553213096
2124,2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=1.5mm 0890um (2b#0) ap5=7.0 ap7=50.0 2017-11-29T1007 13.5nm 111uJ 12Und. KOAS=PMMA (bg2ab#1) ap5=8.8 ap7=3.0,1549519532,65,890.0,,26.8,200.0,50.0,800.0,1.2,5.0,119.46202345014832,958.5489140371844,1577.907421791987
