,measurement,timestamp_pulse_id,imageid,separation_um,balance,xi_um_guess,crop_px,snr_db,sigma_x_F_gamma_um_multiplier,pixis_profile_avg_width,sigma_F_gamma_um_opt_v3,xi_x_um_v3,xi_y_um_v3,chi2distance_deconvmethod_2d_v3,chi2distance_deconvmethod_1d_v3,xi_um_v3
97,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548039259,22,445.0,,400.0,50.0,26.8,1.2,200.0,,,,,29.95699086771216,489.45660492036615
98,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038359,1,445.0,,400.0,50.0,26.8,1.2,200.0,,,,,232.4915815779457,519.1296550956399
99,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038799,11,445.0,,400.0,50.0,26.8,1.2,200.0,,,,,164.8458073861362,465.7718807010701
100,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0445um (5a) ap5=7.0 ap7=50.0 (bg5ab) ap5=7.0 ap7=50.0,1548038419,4,445.0,,400.0,50.0,26.8,1.2,200.0,,,,,83.1066226853038,543.3838725781288
101,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018443,0,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,108.82248196708689,434.7103682321128
102,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018463,1,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,978.9553812394208,416.43383431620936
103,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019763,29,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,65.72896580727793,467.4810401755432
104,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021083,59,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,245.42572651524927,449.0544323197137
105,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020203,39,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,86.42149200096239,379.8968938162882
106,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019403,24,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,191.25211316046824,359.2880950131649
107,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021063,58,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,959.1842658000912,379.1296017893456
108,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021103,60,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,468.7346975942515,384.9259458026112
109,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019303,19,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,229.9544595530952,423.6847790219594
110,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019743,28,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,262.635472287347,392.92835477674186
111,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020623,48,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,489.4064148402311,417.51489040609886
112,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020743,54,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,476.1757001936496,383.7330903557958
113,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019323,20,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,276.3352600432847,373.4185720559505
114,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020723,53,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,1374.6302814599117,344.8427163059245
115,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020283,43,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,268.3490212503406,423.91251718972336
116,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021183,64,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,238.4592230704844,416.7131872323393
117,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019783,30,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,271.9480382416557,402.25022580024665
118,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019383,23,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,307.5344322095932,446.3830480973061
119,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020183,38,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,291.7928123094087,415.8998891461597
120,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020663,50,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,371.4874438765137,425.1540615237244
121,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018803,6,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,314.98364961969406,474.2573887291941
122,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020763,55,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,353.6429133317324,434.4317800419611
123,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020323,45,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,252.45901666257168,365.20568249236766
124,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019823,32,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,74.18023322529922,446.1775386776965
125,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020163,37,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,820.4935628621164,430.0611012788788
126,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020243,41,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,235.1866211856692,399.8777434890823
127,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018943,13,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,263.0283197954548,454.6966050535693
128,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020703,52,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,57.85331925942482,495.7184254873797
129,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021203,65,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,235.56109468346813,405.7651128883165
130,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019723,27,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,286.8531852104038,352.6461998993024
131,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021123,61,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,103.40943429898668,452.57815755944375
132,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020143,36,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,127.85564416516507,533.6890568359189
133,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021223,66,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,121.32822802079264,386.7500691787137
134,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018783,5,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,83.27493958522936,454.950750224369
135,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019343,21,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,226.17614505866047,481.9946002891254
136,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019863,34,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,243.5746816498544,505.16216409046734
137,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018763,4,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,219.486581699543,411.6939183403877
138,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018883,10,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,115.0037878655554,519.8569237966751
139,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020643,49,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,71.75026076125526,405.6128206772959
140,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020123,35,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,64.92889508987683,440.1424551358541
141,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018743,3,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,191.15935616264235,418.5050278678729
142,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019283,18,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,726.6250149893482,334.59973680259856
143,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020223,40,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,165.64935518825015,461.2025343943872
144,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019223,15,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,348.94846737299576,365.5071040344884
145,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020583,46,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,158.6836932938048,435.23499451340007
146,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018923,12,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,479.3112257915215,465.6855999445061
147,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018903,11,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,552.4964323220503,441.63254951365406
148,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021163,63,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,547.5765494282224,376.5620455566247
149,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020303,44,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,170.03579274528727,454.51626647564
150,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018823,7,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,37.49590403744754,490.4434575289855
151,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020603,47,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,367.4580445135021,433.180880857861
152,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021023,56,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,230.66091606111888,423.4153839070479
153,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019843,33,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,158.30945234423464,400.69181814975553
154,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019703,26,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,92.52349182081528,440.95147644630646
155,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018483,2,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,225.3922209020847,449.6297664833919
156,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019803,31,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,535.6227067613762,403.1464619789799
157,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018863,9,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,139.727946162472,445.1858332610613
158,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019263,17,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,256.4582896473554,439.6299698483963
159,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021043,57,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,1102.3803261492155,308.1169019525168
160,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020263,42,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,119.01311147816844,417.3366684376857
161,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019363,22,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,642.9823026500911,430.254575148606
162,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548020683,51,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,505.230364209786,353.8073412235119
163,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548018843,8,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,985.1703858890336,428.318378142826
164,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548021143,62,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,194.51890814862884,425.2811084092837
165,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019203,14,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,563.5011350546424,427.2090429446591
166,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 0707um (1b) ap5=7.0 ap7=50.0 (bg1cd) ap5=7.0 ap7=50.0,1548019683,25,707.0,,400.0,50.0,26.8,1.2,200.0,,,,,260.63315126689605,433.6225015210874
167,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991863,14,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
168,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992783,38,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,292.8996405582528,586.9778715931575
169,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991723,7,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,92.05435846817711,845.7106110186002
170,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992663,32,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,302.7697655420933,598.7777767069305
171,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992263,23,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,144.2610148576571,502.29015771542834
172,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992363,29,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,165.19034501384309,685.9247698556374
173,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992223,21,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,157.86316892182882,637.8214825091377
174,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991903,16,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,78.1224110924656,695.0738635006545
175,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991763,9,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,311.65236161757383,588.9041231387392
176,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992383,30,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,320.03516790766065,465.7071056995581
177,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992243,22,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,815.6444998529395,474.78785454235
178,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992343,28,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,69.0600328041179,703.7325354692322
179,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992281,24,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,444.5292547007841,439.8276655810525
180,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992703,34,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,197.2066697674605,556.1722212771549
181,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992723,35,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,2418.641240607849,263.2710209042585
182,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991783,10,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,166.22132710080226,541.4268453327144
183,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991823,12,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,239.14991045230627,507.74237890181263
184,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991803,11,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,,
185,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991343,0,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,14.27986071889729,953.1695324639096
186,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991883,15,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,78.29670648904325,702.3344193234399
187,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992323,27,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,235.34530185398685,549.7728194520768
188,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991403,3,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,81.55433576735236,662.1157837510866
189,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991923,18,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,213.2086183585384,649.2706878499699
190,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991423,4,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,1278.9644033515744,533.3907566602782
191,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991743,8,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,253.6430559412943,645.9827180665826
192,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992763,37,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,35.99153897857114,897.8293888301123
193,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991463,6,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,649.7033097075248,463.62773703264463
194,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992743,36,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,93.48042236607638,726.3556115333571
195,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992683,33,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,380.0096208228812,479.0812505723605
196,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547992303,26,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,217.48455509375145,566.7452934923955
197,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991921,17,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,163.2730447750148,683.5927183848473
198,2017-11-27T1529 8.0nm 45uJ 12Und. KOAS=PMMA 1047um (3b#1) ap5=7.0 ap7=50.0 (bg3cd) ap5=7.0 ap7=50.0,1547991443,5,1047.0,,400.0,50.0,26.8,1.2,200.0,,,,,322.34475840770426,543.6666345489068
